Production Date,Date,Station,Fcst Mn,Fcst Mx,Fcst Avg,Norm Mn,Norm Max,HDD,CDD
12/6/2018,12/14/2018,KBUR,45,64,54.5,41,66.6,11,0
12/6/2018,12/15/2018,KBUR,41,63,52,40.9,66.5,13,0
12/6/2018,12/16/2018,KBUR,43,63,53,40.9,66.5,12,0
12/6/2018,12/17/2018,KBUR,43,63,53,40.9,66.5,12,0
12/6/2018,12/18/2018,KBUR,43,64,53.5,40.9,66.5,12,0
12/6/2018,12/19/2018,KBUR,43,65,54,40.9,66.5,11,0
12/6/2018,12/6/2018,KBTV,21,34,27.5,23,36.8,38,0
12/6/2018,12/7/2018,KBTV,8,24,16,22.6,36.4,49,0
12/6/2018,12/8/2018,KBTV,10,24,17,22.1,36,48,0
12/6/2018,12/9/2018,KBTV,18,33,25.5,21.6,35.6,40,0
12/6/2018,12/10/2018,KBTV,7,25,16,21.1,35.2,49,0
12/6/2018,12/11/2018,KBTV,6,22,14,20.6,34.8,51,0
12/6/2018,12/12/2018,KBTV,13,29,21,20.1,34.4,44,0
12/6/2018,12/13/2018,KBTV,23,38,30.5,19.7,34,35,0
12/6/2018,12/14/2018,KBTV,28,40,34,19.2,33.6,31,0
12/6/2018,12/15/2018,KBTV,30,42,36,18.7,33.2,29,0
12/6/2018,12/16/2018,KBTV,24,37,30.5,18.3,32.9,35,0
12/6/2018,12/17/2018,KBTV,23,33,28,17.8,32.5,37,0
12/6/2018,12/18/2018,KBTV,22,34,28,17.4,32.2,37,0
12/6/2018,12/19/2018,KBTV,24,35,29.5,16.9,31.9,36,0
12/6/2018,12/6/2018,KBNO,-7,23,8,15.3,35.6,57,0
12/6/2018,12/7/2018,KBNO,-4,24,10,15,35.3,55,0
12/6/2018,12/8/2018,KBNO,0,30,15,14.8,35.1,50,0
12/6/2018,12/9/2018,KBNO,4,30,17,14.5,34.8,48,0
12/6/2018,12/10/2018,KBNO,1,33,17,14.3,34.6,48,0
12/6/2018,12/11/2018,KBNO,5,36,20.5,14.1,34.4,45,0
12/6/2018,12/12/2018,KBNO,2,36,19,13.9,34.2,46,0
12/6/2018,12/13/2018,KBNO,-1,28,13.5,13.8,34,52,0
12/6/2018,12/14/2018,KBNO,2,35,18.5,13.6,33.9,47,0
12/6/2018,12/15/2018,KBNO,0,30,15,13.5,33.7,50,0
12/6/2018,12/16/2018,KBNO,4,33,18.5,13.4,33.6,47,0
12/6/2018,12/17/2018,KBNO,5,35,20,13.3,33.5,45,0
12/6/2018,12/18/2018,KBNO,4,33,18.5,13.2,33.5,47,0
12/6/2018,12/19/2018,KBNO,3,32,17.5,13.1,33.4,48,0
12/6/2018,12/6/2018,CYYC,15,27,21,11.2,32.1,44,0
12/6/2018,12/7/2018,CYYC,16,36,26,11,32,39,0
12/6/2018,12/8/2018,CYYC,25,40,32.5,10.8,31.8,33,0
12/6/2018,12/9/2018,CYYC,28,44,36,10.7,31.7,29,0
12/6/2018,12/10/2018,CYYC,25,48,36.5,10.5,31.5,29,0
12/6/2018,12/11/2018,CYYC,19,40,29.5,10.3,31.4,36,0
12/6/2018,12/12/2018,CYYC,19,37,28,10.1,31.2,37,0
12/6/2018,12/13/2018,CYYC,18,37,27.5,9.9,31,38,0
12/6/2018,12/14/2018,CYYC,18,40,29,9.7,30.9,36,0
12/6/2018,12/15/2018,CYYC,16,36,26,9.5,30.7,39,0
12/6/2018,12/16/2018,CYYC,19,39,29,9.3,30.5,36,0
12/6/2018,12/17/2018,CYYC,20,40,30,9.1,30.3,35,0
12/6/2018,12/18/2018,CYYC,20,39,29.5,8.9,30.1,36,0
12/6/2018,12/19/2018,CYYC,17,39,28,8.7,30,37,0
12/6/2018,12/6/2018,KCAK,25,37,31,26.9,40,34,0
12/6/2018,12/7/2018,KCAK,20,29,24.5,26.5,39.6,41,0
12/6/2018,12/8/2018,KCAK,20,33,26.5,26.2,39.2,39,0
12/6/2018,12/9/2018,KCAK,22,37,29.5,25.8,38.9,36,0
12/6/2018,12/10/2018,KCAK,23,37,30,25.5,38.5,35,0
12/6/2018,12/11/2018,KCAK,23,38,30.5,25.2,38.1,35,0
12/6/2018,12/12/2018,KCAK,28,40,34,24.8,37.8,31,0
12/6/2018,12/13/2018,KCAK,34,44,39,24.5,37.5,26,0
12/6/2018,12/14/2018,KCAK,31,38,34.5,24.2,37.1,31,0
12/6/2018,12/15/2018,KCAK,29,40,34.5,23.9,36.8,31,0
12/6/2018,12/16/2018,KCAK,28,39,33.5,23.6,36.5,32,0
12/6/2018,12/17/2018,KCAK,25,37,31,23.3,36.2,34,0
12/6/2018,12/18/2018,KCAK,27,39,33,23,36,32,0
12/6/2018,12/19/2018,KCAK,28,41,34.5,22.7,35.7,31,0
12/6/2018,12/6/2018,KHSE,39,50,44.5,45.3,58.3,21,0
12/6/2018,12/7/2018,KHSE,43,50,46.5,45,58,19,0
12/6/2018,12/8/2018,KHSE,42,53,47.5,44.7,57.7,18,0
12/6/2018,12/9/2018,KHSE,48,65,56.5,44.4,57.5,9,0
12/6/2018,12/10/2018,KHSE,44,56,50,44.1,57.2,15,0
12/6/2018,12/11/2018,KHSE,40,50,45,43.8,56.9,20,0
12/6/2018,12/12/2018,KHSE,42,55,48.5,43.5,56.7,17,0
12/6/2018,12/13/2018,KHSE,49,64,56.5,43.3,56.4,9,0
12/6/2018,12/14/2018,KHSE,43,62,52.5,43,56.1,13,0
12/6/2018,12/15/2018,KHSE,46,59,52.5,42.7,55.9,13,0
12/6/2018,12/16/2018,KHSE,44,57,50.5,42.5,55.7,15,0
12/6/2018,12/17/2018,KHSE,44,55,49.5,42.2,55.4,16,0
12/6/2018,12/18/2018,KHSE,46,57,51.5,41.9,55.2,14,0
12/6/2018,12/19/2018,KHSE,44,55,49.5,41.7,55,16,0
12/6/2018,12/6/2018,KCAR,5,24,14.5,15.3,29.6,51,0
12/6/2018,12/7/2018,KCAR,4,27,15.5,14.8,29.2,50,0
12/6/2018,12/8/2018,KCAR,-5,11,3,14.2,28.8,62,0
12/6/2018,12/9/2018,KCAR,-2,15,6.5,13.7,28.5,59,0
12/6/2018,12/10/2018,KCAR,-2,14,6,13.2,28.1,59,0
12/6/2018,12/11/2018,KCAR,-7,11,2,12.7,27.8,63,0
12/6/2018,12/12/2018,KCAR,-4,17,6.5,12.1,27.4,59,0
12/6/2018,12/13/2018,KCAR,2,26,14,11.6,27,51,0
12/6/2018,12/14/2018,KCAR,21,38,29.5,11.1,26.7,36,0
12/6/2018,12/15/2018,KCAR,27,43,35,10.6,26.4,30,0
12/6/2018,12/16/2018,KCAR,21,35,28,10.1,26,37,0
12/6/2018,12/17/2018,KCAR,18,31,24.5,9.6,25.7,41,0
12/6/2018,12/18/2018,KCAR,15,30,22.5,9.1,25.3,43,0
12/6/2018,12/19/2018,KCAR,17,32,24.5,8.6,25,41,0
12/6/2018,12/6/2018,KCPR,0,25,12.5,14.3,34.9,53,0
12/6/2018,12/7/2018,KCPR,7,30,18.5,14,34.6,47,0
12/6/2018,12/8/2018,KCPR,13,30,21.5,13.8,34.4,44,0
12/6/2018,12/9/2018,KCPR,15,31,23,13.7,34.2,42,0
12/6/2018,12/10/2018,KCPR,19,36,27.5,13.5,34,38,0
12/6/2018,12/11/2018,KCPR,19,37,28,13.3,33.8,37,0
12/6/2018,12/12/2018,KCPR,18,37,27.5,13.2,33.7,38,0
12/6/2018,12/13/2018,KCPR,13,33,23,13.1,33.6,42,0
12/6/2018,12/14/2018,KCPR,22,41,31.5,13,33.5,34,0
12/6/2018,12/15/2018,KCPR,16,36,26,12.9,33.5,39,0
12/6/2018,12/16/2018,KCPR,20,37,28.5,12.9,33.4,37,0
12/6/2018,12/17/2018,KCPR,22,40,31,12.8,33.4,34,0
12/6/2018,12/18/2018,KCPR,19,39,29,12.8,33.4,36,0
12/6/2018,12/19/2018,KCPR,17,36,26.5,12.8,33.4,39,0
12/6/2018,12/6/2018,KCHS,34,54,44,42.1,64,21,0
12/6/2018,12/7/2018,KCHS,38,56,47,41.9,63.7,18,0
12/6/2018,12/8/2018,KCHS,38,49,43.5,41.6,63.4,22,0
12/6/2018,12/9/2018,KCHS,39,57,48,41.4,63.1,17,0
12/6/2018,12/10/2018,KCHS,35,49,42,41.2,62.8,23,0
12/6/2018,12/11/2018,KCHS,29,51,40,40.9,62.5,25,0
12/6/2018,12/12/2018,KCHS,32,56,44,40.7,62.3,21,0
12/6/2018,12/13/2018,KCHS,43,64,53.5,40.5,62,12,0
12/6/2018,12/14/2018,KCHS,38,62,50,40.3,61.8,15,0
12/6/2018,12/15/2018,KCHS,38,59,48.5,40.1,61.5,17,0
12/6/2018,12/16/2018,KCHS,37,58,47.5,39.9,61.3,18,0
12/6/2018,12/17/2018,KCHS,36,58,47,39.7,61,18,0
12/6/2018,12/18/2018,KCHS,37,59,48,39.5,60.8,17,0
12/6/2018,12/19/2018,KCHS,36,59,47.5,39.3,60.6,18,0
12/6/2018,12/6/2018,KCRW,26,43,34.5,31.4,48.3,31,0
12/6/2018,12/7/2018,KCRW,22,38,30,31.1,47.9,35,0
12/6/2018,12/8/2018,KCRW,24,37,30.5,30.8,47.5,35,0
12/6/2018,12/9/2018,KCRW,23,39,31,30.6,47.2,34,0
12/6/2018,12/10/2018,KCRW,20,40,30,30.3,46.9,35,0
12/6/2018,12/11/2018,KCRW,20,43,31.5,30.1,46.5,34,0
12/6/2018,12/12/2018,KCRW,27,47,37,29.8,46.2,28,0
12/6/2018,12/13/2018,KCRW,35,52,43.5,29.6,45.9,22,0
12/6/2018,12/14/2018,KCRW,31,43,37,29.4,45.7,28,0
12/6/2018,12/15/2018,KCRW,30,45,37.5,29.2,45.4,28,0
12/6/2018,12/16/2018,KCRW,29,46,37.5,28.9,45.1,28,0
12/6/2018,12/17/2018,KCRW,27,43,35,28.7,44.9,30,0
12/6/2018,12/18/2018,KCRW,29,46,37.5,28.5,44.7,28,0
12/6/2018,12/19/2018,KCRW,30,47,38.5,28.3,44.4,27,0
12/6/2018,12/6/2018,KCLT,30,49,39.5,33.7,55.3,26,0
12/6/2018,12/7/2018,KCLT,34,52,43,33.4,54.9,22,0
12/6/2018,12/8/2018,KCLT,31,43,37,33.2,54.6,28,0
12/6/2018,12/9/2018,KCLT,31,40,35.5,33,54.3,30,0
12/6/2018,12/10/2018,KCLT,25,42,33.5,32.8,54,32,0
12/6/2018,12/11/2018,KCLT,16,43,29.5,32.6,53.8,36,0
12/6/2018,12/12/2018,KCLT,20,43,31.5,32.4,53.5,34,0
12/6/2018,12/13/2018,KCLT,30,52,41,32.2,53.2,24,0
12/6/2018,12/14/2018,KCLT,31,51,41,32,53,24,0
12/6/2018,12/15/2018,KCLT,30,52,41,31.8,52.7,24,0
12/6/2018,12/16/2018,KCLT,29,52,40.5,31.6,52.5,25,0
12/6/2018,12/17/2018,KCLT,29,52,40.5,31.5,52.3,25,0
12/6/2018,12/18/2018,KCLT,30,53,41.5,31.3,52.1,24,0
12/6/2018,12/19/2018,KCLT,31,53,42,31.2,51.9,23,0
12/6/2018,12/6/2018,KCHA,32,45,38.5,34.7,54.3,27,0
12/6/2018,12/7/2018,KCHA,38,47,42.5,34.5,54,23,0
12/6/2018,12/8/2018,KCHA,37,41,39,34.3,53.7,26,0
12/6/2018,12/9/2018,KCHA,35,41,38,34.1,53.4,27,0
12/6/2018,12/10/2018,KCHA,28,43,35.5,33.9,53.1,30,0
12/6/2018,12/11/2018,KCHA,25,48,36.5,33.7,52.8,29,0
12/6/2018,12/12/2018,KCHA,31,48,39.5,33.6,52.6,26,0
12/6/2018,12/13/2018,KCHA,39,53,46,33.4,52.3,19,0
12/6/2018,12/14/2018,KCHA,33,48,40.5,33.2,52.1,25,0
12/6/2018,12/15/2018,KCHA,32,49,40.5,33,51.9,25,0
12/6/2018,12/16/2018,KCHA,31,51,41,32.9,51.6,24,0
12/6/2018,12/17/2018,KCHA,31,50,40.5,32.7,51.4,25,0
12/6/2018,12/18/2018,KCHA,33,51,42,32.6,51.2,23,0
12/6/2018,12/19/2018,KCHA,34,52,43,32.4,51.1,22,0
12/6/2018,12/6/2018,KCYS,9,28,18.5,17.7,38.4,47,0
12/6/2018,12/7/2018,KCYS,14,36,25,17.5,38.2,40,0
12/6/2018,12/8/2018,KCYS,20,39,29.5,17.3,38,36,0
12/6/2018,12/9/2018,KCYS,20,39,29.5,17.2,37.9,36,0
12/6/2018,12/10/2018,KCYS,22,45,33.5,17.1,37.7,32,0
12/6/2018,12/11/2018,KCYS,23,45,34,17,37.7,31,0
12/6/2018,12/12/2018,KCYS,22,44,33,16.9,37.6,32,0
12/6/2018,12/13/2018,KCYS,18,37,27.5,16.9,37.5,38,0
12/6/2018,12/14/2018,KCYS,24,48,36,16.8,37.5,29,0
12/6/2018,12/15/2018,KCYS,22,43,32.5,16.8,37.5,33,0
12/6/2018,12/16/2018,KCYS,25,45,35,16.8,37.5,30,0
12/6/2018,12/17/2018,KCYS,26,49,37.5,16.8,37.6,28,0
12/6/2018,12/18/2018,KCYS,23,46,34.5,16.8,37.6,31,0
12/6/2018,12/19/2018,KCYS,22,44,33,16.8,37.7,32,0
12/6/2018,12/6/2018,KORD,16,31,23.5,23.5,37.7,42,0
12/6/2018,12/7/2018,KORD,18,30,24,23.1,37.3,41,0
12/6/2018,12/8/2018,KORD,21,34,27.5,22.7,36.9,38,0
12/6/2018,12/9/2018,KORD,22,38,30,22.4,36.5,35,0
12/6/2018,12/10/2018,KORD,24,39,31.5,22,36.1,34,0
12/6/2018,12/11/2018,KORD,27,42,34.5,21.7,35.8,31,0
12/6/2018,12/12/2018,KORD,34,42,38,21.4,35.4,27,0
12/6/2018,12/13/2018,KORD,36,43,39.5,21.1,35.1,26,0
12/6/2018,12/14/2018,KORD,27,37,32,20.8,34.8,33,0
12/6/2018,12/15/2018,KORD,28,39,33.5,20.5,34.5,32,0
12/6/2018,12/16/2018,KORD,28,40,34,20.3,34.2,31,0
12/6/2018,12/17/2018,KORD,25,37,31,20,34,34,0
12/6/2018,12/18/2018,KORD,28,40,34,19.8,33.7,31,0
12/6/2018,12/19/2018,KORD,28,41,34.5,19.5,33.5,31,0
12/6/2018,12/6/2018,KCVG,23,41,32,29.1,44.4,33,0
12/6/2018,12/7/2018,KCVG,21,35,28,28.7,44,37,0
12/6/2018,12/8/2018,KCVG,25,37,31,28.4,43.6,34,0
12/6/2018,12/9/2018,KCVG,24,36,30,28.1,43.2,35,0
12/6/2018,12/10/2018,KCVG,22,38,30,27.8,42.9,35,0
12/6/2018,12/11/2018,KCVG,24,43,33.5,27.6,42.5,32,0
12/6/2018,12/12/2018,KCVG,30,45,37.5,27.3,42.2,28,0
12/6/2018,12/13/2018,KCVG,37,48,42.5,27,41.9,23,0
12/6/2018,12/14/2018,KCVG,30,41,35.5,26.7,41.6,30,0
12/6/2018,12/15/2018,KCVG,30,42,36,26.5,41.3,29,0
12/6/2018,12/16/2018,KCVG,29,44,36.5,26.3,41,29,0
12/6/2018,12/17/2018,KCVG,27,41,34,26,40.8,31,0
12/6/2018,12/18/2018,KCVG,30,43,36.5,25.8,40.5,29,0
12/6/2018,12/19/2018,KCVG,31,45,38,25.6,40.3,27,0
12/6/2018,12/6/2018,KCLE,27,37,32,29.6,41.4,33,0
12/6/2018,12/7/2018,KCLE,24,30,27,29.2,41,38,0
12/6/2018,12/8/2018,KCLE,22,33,27.5,28.8,40.6,38,0
12/6/2018,12/9/2018,KCLE,24,37,30.5,28.4,40.2,35,0
12/6/2018,12/10/2018,KCLE,26,36,31,28.1,39.8,34,0
12/6/2018,12/11/2018,KCLE,25,39,32,27.7,39.4,33,0
12/6/2018,12/12/2018,KCLE,30,42,36,27.4,39.1,29,0
12/6/2018,12/13/2018,KCLE,36,45,40.5,27,38.7,25,0
12/6/2018,12/14/2018,KCLE,33,39,36,26.7,38.4,29,0
12/6/2018,12/15/2018,KCLE,31,41,36,26.4,38.1,29,0
12/6/2018,12/16/2018,KCLE,30,40,35,26,37.8,30,0
12/6/2018,12/17/2018,KCLE,28,37,32.5,25.7,37.5,33,0
12/6/2018,12/18/2018,KCLE,29,40,34.5,25.4,37.2,31,0
12/6/2018,12/19/2018,KCLE,31,42,36.5,25.1,37,29,0
12/6/2018,12/6/2018,KCOS,18,38,28,18.3,42.6,37,0
12/6/2018,12/7/2018,KCOS,22,45,33.5,18.1,42.4,32,0
12/6/2018,12/8/2018,KCOS,23,49,36,17.9,42.2,29,0
12/6/2018,12/9/2018,KCOS,21,48,34.5,17.7,42,31,0
12/6/2018,12/10/2018,KCOS,27,55,41,17.6,41.9,24,0
12/6/2018,12/11/2018,KCOS,25,55,40,17.4,41.7,25,0
12/6/2018,12/12/2018,KCOS,25,52,38.5,17.3,41.6,27,0
12/6/2018,12/13/2018,KCOS,18,44,31,17.2,41.6,34,0
12/6/2018,12/14/2018,KCOS,28,54,41,17.1,41.5,24,0
12/6/2018,12/15/2018,KCOS,25,52,38.5,17,41.4,27,0
12/6/2018,12/16/2018,KCOS,25,51,38,17,41.4,27,0
12/6/2018,12/17/2018,KCOS,29,54,41.5,16.9,41.4,24,0
12/6/2018,12/18/2018,KCOS,27,51,39,16.9,41.4,26,0
12/6/2018,12/19/2018,KCOS,25,49,37,16.9,41.4,28,0
12/6/2018,12/6/2018,KCOU,19,37,28,26.1,43.7,37,0
12/6/2018,12/7/2018,KCOU,21,35,28,25.8,43.3,37,0
12/6/2018,12/8/2018,KCOU,21,36,28.5,25.4,42.9,37,0
12/6/2018,12/9/2018,KCOU,20,40,30,25.1,42.6,35,0
12/6/2018,12/10/2018,KCOU,22,43,32.5,24.8,42.2,33,0
12/6/2018,12/11/2018,KCOU,28,49,38.5,24.5,41.9,27,0
12/6/2018,12/12/2018,KCOU,34,48,41,24.2,41.6,24,0
12/6/2018,12/13/2018,KCOU,33,50,41.5,23.9,41.3,24,0
12/6/2018,12/14/2018,KCOU,26,43,34.5,23.7,41,31,0
12/6/2018,12/15/2018,KCOU,28,45,36.5,23.4,40.8,29,0
12/6/2018,12/16/2018,KCOU,30,47,38.5,23.2,40.5,27,0
12/6/2018,12/17/2018,KCOU,26,44,35,23,40.3,30,0
12/6/2018,12/18/2018,KCOU,30,47,38.5,22.8,40.1,27,0
12/6/2018,12/19/2018,KCOU,30,48,39,22.6,39.9,26,0
12/6/2018,12/6/2018,KCAE,32,52,42,37,60.6,23,0
12/6/2018,12/7/2018,KCAE,38,55,46.5,36.7,60.3,19,0
12/6/2018,12/8/2018,KCAE,33,45,39,36.5,60,26,0
12/6/2018,12/9/2018,KCAE,35,45,40,36.3,59.7,25,0
12/6/2018,12/10/2018,KCAE,32,48,40,36.1,59.4,25,0
12/6/2018,12/11/2018,KCAE,27,51,39,35.9,59.1,26,0
12/6/2018,12/12/2018,KCAE,30,53,41.5,35.7,58.8,24,0
12/6/2018,12/13/2018,KCAE,39,61,50,35.5,58.5,15,0
12/6/2018,12/14/2018,KCAE,36,59,47.5,35.4,58.3,18,0
12/6/2018,12/15/2018,KCAE,35,58,46.5,35.2,58,19,0
12/6/2018,12/16/2018,KCAE,34,57,45.5,35,57.8,20,0
12/6/2018,12/17/2018,KCAE,35,57,46,34.9,57.6,19,0
12/6/2018,12/18/2018,KCAE,35,58,46.5,34.7,57.4,19,0
12/6/2018,12/19/2018,KCAE,34,57,45.5,34.6,57.2,20,0
12/6/2018,12/6/2018,KCMH,22,40,31,29.4,43,34,0
12/6/2018,12/7/2018,KCMH,21,34,27.5,29.1,42.6,38,0
12/6/2018,12/8/2018,KCMH,21,36,28.5,28.8,42.2,37,0
12/6/2018,12/9/2018,KCMH,23,40,31.5,28.5,41.9,34,0
12/6/2018,12/10/2018,KCMH,23,41,32,28.2,41.5,33,0
12/6/2018,12/11/2018,KCMH,24,42,33,27.9,41.2,32,0
12/6/2018,12/12/2018,KCMH,29,44,36.5,27.6,40.8,29,0
12/6/2018,12/13/2018,KCMH,36,48,42,27.3,40.5,23,0
12/6/2018,12/14/2018,KCMH,31,41,36,27,40.2,29,0
12/6/2018,12/15/2018,KCMH,30,42,36,26.8,39.9,29,0
12/6/2018,12/16/2018,KCMH,29,43,36,26.5,39.6,29,0
12/6/2018,12/17/2018,KCMH,26,40,33,26.3,39.3,32,0
12/6/2018,12/18/2018,KCMH,28,43,35.5,26,39.1,30,0
12/6/2018,12/19/2018,KCMH,29,44,36.5,25.8,38.8,29,0
12/6/2018,12/6/2018,KCON,22,37,29.5,21.2,39.7,36,0
12/6/2018,12/7/2018,KCON,9,30,19.5,20.8,39.3,46,0
12/6/2018,12/8/2018,KCON,9,26,17.5,20.3,38.9,48,0
12/6/2018,12/9/2018,KCON,16,34,25,19.9,38.6,40,0
12/6/2018,12/10/2018,KCON,7,31,19,19.5,38.2,46,0
12/6/2018,12/11/2018,KCON,6,27,16.5,19.1,37.8,49,0
12/6/2018,12/12/2018,KCON,10,33,21.5,18.6,37.4,44,0
12/6/2018,12/13/2018,KCON,19,40,29.5,18.2,37.1,36,0
12/6/2018,12/14/2018,KCON,27,44,35.5,17.8,36.7,30,0
12/6/2018,12/15/2018,KCON,30,46,38,17.4,36.3,27,0
12/6/2018,12/16/2018,KCON,25,41,33,17,36,32,0
12/6/2018,12/17/2018,KCON,22,39,30.5,16.6,35.7,35,0
12/6/2018,12/18/2018,KCON,22,39,30.5,16.2,35.3,35,0
12/6/2018,12/19/2018,KCON,23,40,31.5,15.8,35,34,0
12/6/2018,12/6/2018,KCNK,20,34,27,22.2,41.5,38,0
12/6/2018,12/7/2018,KCNK,20,36,28,21.9,41.1,37,0
12/6/2018,12/8/2018,KCNK,22,39,30.5,21.6,40.8,35,0
12/6/2018,12/9/2018,KCNK,19,40,29.5,21.4,40.4,36,0
12/6/2018,12/10/2018,KCNK,23,44,33.5,21.1,40.1,32,0
12/6/2018,12/11/2018,KCNK,29,47,38,20.9,39.9,27,0
12/6/2018,12/12/2018,KCNK,31,48,39.5,20.7,39.6,26,0
12/6/2018,12/13/2018,KCNK,28,45,36.5,20.5,39.4,29,0
12/6/2018,12/14/2018,KCNK,26,46,36,20.3,39.2,29,0
12/6/2018,12/15/2018,KCNK,25,46,35.5,20.1,39,30,0
12/6/2018,12/16/2018,KCNK,27,46,36.5,20,38.8,29,0
12/6/2018,12/17/2018,KCNK,26,44,35,19.8,38.6,30,0
12/6/2018,12/18/2018,KCNK,29,46,37.5,19.7,38.5,28,0
12/6/2018,12/19/2018,KCNK,28,46,37,19.6,38.4,28,0
12/6/2018,12/6/2018,KCRP,65,75,70,50.2,70.1,0,5
12/6/2018,12/7/2018,KCRP,58,75,66.5,49.9,69.8,0,2
12/6/2018,12/8/2018,KCRP,45,67,56,49.7,69.6,9,0
12/6/2018,12/9/2018,KCRP,42,60,51,49.5,69.4,14,0
12/6/2018,12/10/2018,KCRP,42,62,52,49.3,69.2,13,0
12/6/2018,12/11/2018,KCRP,50,69,59.5,49.1,69,6,0
12/6/2018,12/12/2018,KCRP,57,74,65.5,48.9,68.8,0,1
12/6/2018,12/13/2018,KCRP,52,76,64,48.7,68.6,1,0
12/6/2018,12/14/2018,KCRP,50,67,58.5,48.6,68.4,7,0
12/6/2018,12/15/2018,KCRP,50,69,59.5,48.4,68.3,6,0
12/6/2018,12/16/2018,KCRP,50,71,60.5,48.3,68.1,5,0
12/6/2018,12/17/2018,KCRP,51,71,61,48.1,68,4,0
12/6/2018,12/18/2018,KCRP,54,72,63,48,67.8,2,0
12/6/2018,12/19/2018,KCRP,50,71,60.5,47.9,67.7,5,0
12/6/2018,12/6/2018,KDFW,44,54,49,38.8,58.9,16,0
12/6/2018,12/7/2018,KDFW,42,47,44.5,38.5,58.6,21,0
12/6/2018,12/8/2018,KDFW,37,46,41.5,38.3,58.3,24,0
12/6/2018,12/9/2018,KDFW,30,48,39,38,58.1,26,0
12/6/2018,12/10/2018,KDFW,30,53,41.5,37.8,57.8,24,0
12/6/2018,12/11/2018,KDFW,37,57,47,37.6,57.6,18,0
12/6/2018,12/12/2018,KDFW,45,63,54,37.4,57.4,11,0
12/6/2018,12/13/2018,KDFW,41,65,53,37.2,57.1,12,0
12/6/2018,12/14/2018,KDFW,37,58,47.5,37,56.9,18,0
12/6/2018,12/15/2018,KDFW,39,60,49.5,36.8,56.8,16,0
12/6/2018,12/16/2018,KDFW,39,61,50,36.7,56.6,15,0
12/6/2018,12/17/2018,KDFW,39,60,49.5,36.5,56.4,16,0
12/6/2018,12/18/2018,KDFW,42,62,52,36.4,56.3,13,0
12/6/2018,12/19/2018,KDFW,41,61,51,36.3,56.1,14,0
12/6/2018,12/6/2018,KDAY,22,39,30.5,27,41,35,0
12/6/2018,12/7/2018,KDAY,20,32,26,26.6,40.6,39,0
12/6/2018,12/8/2018,KDAY,21,34,27.5,26.3,40.2,38,0
12/6/2018,12/9/2018,KDAY,22,38,30,26,39.8,35,0
12/6/2018,12/10/2018,KDAY,21,39,30,25.7,39.5,35,0
12/6/2018,12/11/2018,KDAY,24,41,32.5,25.4,39.1,33,0
12/6/2018,12/12/2018,KDAY,30,43,36.5,25.1,38.8,29,0
12/6/2018,12/13/2018,KDAY,36,47,41.5,24.8,38.4,24,0
12/6/2018,12/14/2018,KDAY,31,39,35,24.5,38.1,30,0
12/6/2018,12/15/2018,KDAY,30,41,35.5,24.2,37.8,30,0
12/6/2018,12/16/2018,KDAY,28,42,35,23.9,37.5,30,0
12/6/2018,12/17/2018,KDAY,26,38,32,23.7,37.3,33,0
12/6/2018,12/18/2018,KDAY,29,41,35,23.4,37,30,0
12/6/2018,12/19/2018,KDAY,30,43,36.5,23.2,36.8,29,0
12/6/2018,12/6/2018,KDAB,53,69,61,52.6,72.1,4,0
12/6/2018,12/7/2018,KDAB,57,74,65.5,52.4,71.9,0,1
12/6/2018,12/8/2018,KDAB,62,75,68.5,52.2,71.7,0,4
12/6/2018,12/9/2018,KDAB,50,77,63.5,52,71.5,2,0
12/6/2018,12/10/2018,KDAB,44,63,53.5,51.7,71.3,12,0
12/6/2018,12/11/2018,KDAB,46,65,55.5,51.5,71.1,10,0
12/6/2018,12/12/2018,KDAB,53,70,61.5,51.3,70.9,4,0
12/6/2018,12/13/2018,KDAB,56,72,64,51,70.8,1,0
12/6/2018,12/14/2018,KDAB,46,71,58.5,50.8,70.6,7,0
12/6/2018,12/15/2018,KDAB,48,67,57.5,50.6,70.4,8,0
12/6/2018,12/16/2018,KDAB,50,68,59,50.4,70.2,6,0
12/6/2018,12/17/2018,KDAB,49,68,58.5,50.2,70.1,7,0
12/6/2018,12/18/2018,KDAB,51,70,60.5,50,69.9,5,0
12/6/2018,12/19/2018,KDAB,52,69,60.5,49.7,69.7,5,0
12/6/2018,12/6/2018,KDRT,51,68,59.5,42.1,65.3,6,0
12/6/2018,12/7/2018,KDRT,45,61,53,41.8,65.1,12,0
12/6/2018,12/8/2018,KDRT,38,57,47.5,41.6,64.9,18,0
12/6/2018,12/9/2018,KDRT,36,59,47.5,41.4,64.7,18,0
12/6/2018,12/10/2018,KDRT,37,59,48,41.2,64.5,17,0
12/6/2018,12/11/2018,KDRT,41,60,50.5,41,64.3,15,0
12/6/2018,12/12/2018,KDRT,45,66,55.5,40.9,64.2,10,0
12/6/2018,12/13/2018,KDRT,42,69,55.5,40.7,64,10,0
12/6/2018,12/14/2018,KDRT,42,62,52,40.6,63.9,13,0
12/6/2018,12/15/2018,KDRT,40,63,51.5,40.5,63.7,14,0
12/6/2018,12/16/2018,KDRT,40,65,52.5,40.3,63.6,13,0
12/6/2018,12/17/2018,KDRT,42,66,54,40.2,63.5,11,0
12/6/2018,12/18/2018,KDRT,44,67,55.5,40.1,63.4,10,0
12/6/2018,12/19/2018,KDRT,42,64,53,40.1,63.3,12,0
